"subject","item","adverb","voice.n","data_source.n","target_response.n","seen_in_training.n","correct"
14,33,1,0.5,-0.5,-0.5,0.5,TRUE
14,33,2,0.5,-0.5,-0.5,0.5,TRUE
14,33,3,0.5,-0.5,-0.5,0.5,TRUE
14,33,4,0.5,-0.5,-0.5,0.5,TRUE
14,34,1,0.5,-0.5,-0.5,0.5,TRUE
14,34,2,0.5,-0.5,-0.5,0.5,TRUE
14,34,3,0.5,-0.5,-0.5,0.5,TRUE
14,34,4,0.5,-0.5,-0.5,0.5,TRUE
14,35,1,0.5,-0.5,-0.5,0.5,TRUE
14,35,2,0.5,-0.5,-0.5,0.5,TRUE
14,35,3,0.5,-0.5,-0.5,0.5,TRUE
14,35,4,0.5,-0.5,-0.5,0.5,TRUE
14,36,1,-0.5,-0.5,-0.5,0.5,FALSE
14,36,2,-0.5,-0.5,-0.5,0.5,FALSE
14,36,3,-0.5,-0.5,-0.5,0.5,FALSE
14,36,4,-0.5,-0.5,-0.5,0.5,FALSE
14,37,1,-0.5,-0.5,-0.5,0.5,FALSE
14,37,2,-0.5,-0.5,-0.5,0.5,FALSE
14,37,3,-0.5,-0.5,-0.5,0.5,FALSE
14,37,4,-0.5,-0.5,-0.5,0.5,FALSE
14,38,1,-0.5,-0.5,-0.5,0.5,FALSE
14,38,2,-0.5,-0.5,-0.5,0.5,FALSE
14,38,3,-0.5,-0.5,-0.5,0.5,FALSE
14,38,4,-0.5,-0.5,-0.5,0.5,FALSE
14,39,1,-0.5,-0.5,-0.5,0.5,FALSE
14,39,2,-0.5,-0.5,-0.5,0.5,FALSE
14,39,3,-0.5,-0.5,-0.5,0.5,FALSE
14,39,4,-0.5,-0.5,-0.5,0.5,FALSE
14,40,1,-0.5,-0.5,-0.5,0.5,FALSE
14,40,2,-0.5,-0.5,-0.5,0.5,FALSE
14,40,3,-0.5,-0.5,-0.5,0.5,FALSE
14,40,4,-0.5,-0.5,-0.5,0.5,FALSE
14,41,1,0.5,-0.5,-0.5,-0.5,FALSE
14,41,2,0.5,-0.5,-0.5,-0.5,FALSE
14,41,3,0.5,-0.5,-0.5,-0.5,FALSE
14,41,4,0.5,-0.5,-0.5,-0.5,FALSE
14,42,1,0.5,-0.5,-0.5,-0.5,FALSE
14,42,2,0.5,-0.5,-0.5,-0.5,FALSE
14,42,3,0.5,-0.5,-0.5,-0.5,FALSE
14,42,4,0.5,-0.5,-0.5,-0.5,TRUE
14,43,1,0.5,-0.5,-0.5,-0.5,FALSE
14,43,2,0.5,-0.5,-0.5,-0.5,FALSE
14,43,3,0.5,-0.5,-0.5,-0.5,FALSE
14,43,4,0.5,-0.5,-0.5,-0.5,FALSE
14,44,1,0.5,-0.5,-0.5,-0.5,FALSE
14,44,2,0.5,-0.5,-0.5,-0.5,FALSE
14,44,3,0.5,-0.5,-0.5,-0.5,FALSE
14,44,4,0.5,-0.5,-0.5,-0.5,FALSE
14,45,1,0.5,-0.5,-0.5,-0.5,FALSE
14,45,2,0.5,-0.5,-0.5,-0.5,FALSE
14,45,3,0.5,-0.5,-0.5,-0.5,FALSE
14,45,4,0.5,-0.5,-0.5,-0.5,FALSE
14,46,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,46,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,46,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,46,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,47,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,47,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,47,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,47,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,48,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,48,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,48,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,48,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,49,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,49,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,49,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,49,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,50,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,50,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,50,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,50,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,51,1,0.5,-0.5,-0.5,-0.5,TRUE
14,51,2,0.5,-0.5,-0.5,-0.5,FALSE
14,51,3,0.5,-0.5,-0.5,-0.5,TRUE
14,51,4,0.5,-0.5,-0.5,-0.5,TRUE
14,52,1,0.5,-0.5,-0.5,-0.5,TRUE
14,52,2,0.5,-0.5,-0.5,-0.5,TRUE
14,52,3,0.5,-0.5,-0.5,-0.5,TRUE
14,52,4,0.5,-0.5,-0.5,-0.5,TRUE
14,53,1,0.5,-0.5,-0.5,-0.5,TRUE
14,53,2,0.5,-0.5,-0.5,-0.5,FALSE
14,53,3,0.5,-0.5,-0.5,-0.5,TRUE
14,53,4,0.5,-0.5,-0.5,-0.5,TRUE
14,54,1,0.5,-0.5,-0.5,-0.5,TRUE
14,54,2,0.5,-0.5,-0.5,-0.5,TRUE
14,54,3,0.5,-0.5,-0.5,-0.5,TRUE
14,54,4,0.5,-0.5,-0.5,-0.5,TRUE
14,55,1,0.5,-0.5,-0.5,-0.5,TRUE
14,55,2,0.5,-0.5,-0.5,-0.5,TRUE
14,55,3,0.5,-0.5,-0.5,-0.5,TRUE
14,55,4,0.5,-0.5,-0.5,-0.5,TRUE
14,56,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,56,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,56,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,56,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,57,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,57,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,57,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,57,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,58,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,58,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,58,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,58,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,59,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,59,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,59,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,59,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,60,1,-0.5,-0.5,-0.5,-0.5,FALSE
14,60,2,-0.5,-0.5,-0.5,-0.5,FALSE
14,60,3,-0.5,-0.5,-0.5,-0.5,FALSE
14,60,4,-0.5,-0.5,-0.5,-0.5,FALSE
14,61,1,0.5,-0.5,0.5,0.5,TRUE
14,61,2,0.5,-0.5,0.5,0.5,TRUE
14,61,3,0.5,-0.5,0.5,0.5,TRUE
14,61,4,0.5,-0.5,0.5,0.5,TRUE
14,62,1,0.5,-0.5,0.5,0.5,TRUE
14,62,2,0.5,-0.5,0.5,0.5,TRUE
14,62,3,0.5,-0.5,0.5,0.5,TRUE
14,62,4,0.5,-0.5,0.5,0.5,TRUE
14,63,1,0.5,-0.5,0.5,0.5,TRUE
14,63,2,0.5,-0.5,0.5,0.5,TRUE
14,63,3,0.5,-0.5,0.5,0.5,TRUE
14,63,4,0.5,-0.5,0.5,0.5,TRUE
14,64,1,0.5,-0.5,0.5,0.5,TRUE
14,64,2,0.5,-0.5,0.5,0.5,TRUE
14,64,3,0.5,-0.5,0.5,0.5,TRUE
14,64,4,0.5,-0.5,0.5,0.5,TRUE
14,65,1,0.5,-0.5,0.5,0.5,TRUE
14,65,2,0.5,-0.5,0.5,0.5,TRUE
14,65,3,0.5,-0.5,0.5,0.5,TRUE
14,65,4,0.5,-0.5,0.5,0.5,TRUE
14,66,1,-0.5,-0.5,0.5,0.5,TRUE
14,66,2,-0.5,-0.5,0.5,0.5,TRUE
14,66,3,-0.5,-0.5,0.5,0.5,TRUE
14,66,4,-0.5,-0.5,0.5,0.5,TRUE
14,67,1,-0.5,-0.5,0.5,0.5,FALSE
14,67,2,-0.5,-0.5,0.5,0.5,FALSE
14,67,3,-0.5,-0.5,0.5,0.5,TRUE
14,67,4,-0.5,-0.5,0.5,0.5,FALSE
14,68,1,-0.5,-0.5,0.5,0.5,FALSE
14,68,2,-0.5,-0.5,0.5,0.5,TRUE
14,68,3,-0.5,-0.5,0.5,0.5,FALSE
14,68,4,-0.5,-0.5,0.5,0.5,TRUE
14,69,1,-0.5,-0.5,0.5,0.5,FALSE
14,69,2,-0.5,-0.5,0.5,0.5,TRUE
14,69,3,-0.5,-0.5,0.5,0.5,TRUE
14,69,4,-0.5,-0.5,0.5,0.5,TRUE
14,70,1,-0.5,-0.5,0.5,0.5,FALSE
14,70,2,-0.5,-0.5,0.5,0.5,TRUE
14,70,3,-0.5,-0.5,0.5,0.5,FALSE
14,70,4,-0.5,-0.5,0.5,0.5,FALSE
14,71,1,0.5,-0.5,0.5,0.5,TRUE
14,71,2,0.5,-0.5,0.5,0.5,TRUE
14,71,3,0.5,-0.5,0.5,0.5,TRUE
14,71,4,0.5,-0.5,0.5,0.5,TRUE
14,72,1,0.5,-0.5,0.5,0.5,TRUE
14,72,2,0.5,-0.5,0.5,0.5,TRUE
14,72,3,0.5,-0.5,0.5,0.5,TRUE
14,72,4,0.5,-0.5,0.5,0.5,TRUE
14,73,1,0.5,-0.5,0.5,0.5,TRUE
14,73,2,0.5,-0.5,0.5,0.5,TRUE
14,73,3,0.5,-0.5,0.5,0.5,TRUE
14,73,4,0.5,-0.5,0.5,0.5,TRUE
14,74,1,0.5,-0.5,0.5,0.5,TRUE
14,74,2,0.5,-0.5,0.5,0.5,TRUE
14,74,3,0.5,-0.5,0.5,0.5,TRUE
14,74,4,0.5,-0.5,0.5,0.5,TRUE
14,75,1,0.5,-0.5,0.5,0.5,TRUE
14,75,2,0.5,-0.5,0.5,0.5,TRUE
14,75,3,0.5,-0.5,0.5,0.5,TRUE
14,75,4,0.5,-0.5,0.5,0.5,TRUE
14,76,1,-0.5,-0.5,0.5,0.5,TRUE
14,76,2,-0.5,-0.5,0.5,0.5,TRUE
14,76,3,-0.5,-0.5,0.5,0.5,TRUE
14,76,4,-0.5,-0.5,0.5,0.5,TRUE
14,77,1,-0.5,-0.5,0.5,0.5,FALSE
14,77,2,-0.5,-0.5,0.5,0.5,FALSE
14,77,3,-0.5,-0.5,0.5,0.5,TRUE
14,77,4,-0.5,-0.5,0.5,0.5,TRUE
14,78,1,-0.5,-0.5,0.5,0.5,TRUE
14,78,2,-0.5,-0.5,0.5,0.5,TRUE
14,78,3,-0.5,-0.5,0.5,0.5,FALSE
14,78,4,-0.5,-0.5,0.5,0.5,FALSE
14,79,1,-0.5,-0.5,0.5,0.5,FALSE
14,79,2,-0.5,-0.5,0.5,0.5,TRUE
14,79,3,-0.5,-0.5,0.5,0.5,TRUE
14,79,4,-0.5,-0.5,0.5,0.5,TRUE
14,80,1,-0.5,-0.5,0.5,0.5,FALSE
14,80,2,-0.5,-0.5,0.5,0.5,TRUE
14,80,3,-0.5,-0.5,0.5,0.5,FALSE
14,80,4,-0.5,-0.5,0.5,0.5,FALSE
14,81,1,0.5,-0.5,0.5,0.5,TRUE
14,81,2,0.5,-0.5,0.5,0.5,TRUE
14,81,3,0.5,-0.5,0.5,0.5,TRUE
14,81,4,0.5,-0.5,0.5,0.5,TRUE
14,82,1,0.5,-0.5,0.5,0.5,TRUE
14,82,2,0.5,-0.5,0.5,0.5,TRUE
14,82,3,0.5,-0.5,0.5,0.5,TRUE
14,82,4,0.5,-0.5,0.5,0.5,TRUE
14,83,1,0.5,-0.5,0.5,0.5,TRUE
14,83,2,0.5,-0.5,0.5,0.5,TRUE
14,83,3,0.5,-0.5,0.5,0.5,TRUE
14,83,4,0.5,-0.5,0.5,0.5,TRUE
14,84,1,0.5,-0.5,0.5,0.5,TRUE
14,84,2,0.5,-0.5,0.5,0.5,TRUE
14,84,3,0.5,-0.5,0.5,0.5,TRUE
14,84,4,0.5,-0.5,0.5,0.5,TRUE
14,85,1,0.5,-0.5,0.5,0.5,TRUE
14,85,2,0.5,-0.5,0.5,0.5,TRUE
14,85,3,0.5,-0.5,0.5,0.5,TRUE
14,85,4,0.5,-0.5,0.5,0.5,TRUE
14,86,1,-0.5,-0.5,0.5,0.5,FALSE
14,86,2,-0.5,-0.5,0.5,0.5,FALSE
14,86,3,-0.5,-0.5,0.5,0.5,FALSE
14,86,4,-0.5,-0.5,0.5,0.5,FALSE
14,87,1,-0.5,-0.5,0.5,0.5,FALSE
14,87,2,-0.5,-0.5,0.5,0.5,FALSE
14,87,3,-0.5,-0.5,0.5,0.5,FALSE
14,87,4,-0.5,-0.5,0.5,0.5,FALSE
14,88,1,-0.5,-0.5,0.5,0.5,FALSE
14,88,2,-0.5,-0.5,0.5,0.5,FALSE
14,88,3,-0.5,-0.5,0.5,0.5,FALSE
14,88,4,-0.5,-0.5,0.5,0.5,FALSE
14,89,1,-0.5,-0.5,0.5,0.5,FALSE
14,89,2,-0.5,-0.5,0.5,0.5,FALSE
14,89,3,-0.5,-0.5,0.5,0.5,FALSE
14,89,4,-0.5,-0.5,0.5,0.5,FALSE
14,90,1,-0.5,-0.5,0.5,0.5,FALSE
14,90,2,-0.5,-0.5,0.5,0.5,FALSE
14,90,3,-0.5,-0.5,0.5,0.5,FALSE
14,90,4,-0.5,-0.5,0.5,0.5,FALSE
14,91,1,0.5,-0.5,0.5,0.5,TRUE
14,91,2,0.5,-0.5,0.5,0.5,TRUE
14,91,3,0.5,-0.5,0.5,0.5,TRUE
14,91,4,0.5,-0.5,0.5,0.5,TRUE
14,92,1,0.5,-0.5,0.5,0.5,TRUE
14,92,2,0.5,-0.5,0.5,0.5,TRUE
14,92,3,0.5,-0.5,0.5,0.5,TRUE
14,92,4,0.5,-0.5,0.5,0.5,TRUE
14,93,1,0.5,-0.5,0.5,0.5,FALSE
14,93,2,0.5,-0.5,0.5,0.5,FALSE
14,93,3,0.5,-0.5,0.5,0.5,FALSE
14,93,4,0.5,-0.5,0.5,0.5,FALSE
14,94,1,0.5,-0.5,0.5,0.5,TRUE
14,94,2,0.5,-0.5,0.5,0.5,TRUE
14,94,3,0.5,-0.5,0.5,0.5,TRUE
14,94,4,0.5,-0.5,0.5,0.5,TRUE
14,95,1,0.5,-0.5,0.5,0.5,TRUE
14,95,2,0.5,-0.5,0.5,0.5,TRUE
14,95,3,0.5,-0.5,0.5,0.5,FALSE
14,95,4,0.5,-0.5,0.5,0.5,TRUE
14,96,1,-0.5,-0.5,0.5,0.5,TRUE
14,96,2,-0.5,-0.5,0.5,0.5,TRUE
14,96,3,-0.5,-0.5,0.5,0.5,TRUE
14,96,4,-0.5,-0.5,0.5,0.5,TRUE
14,97,1,-0.5,-0.5,0.5,0.5,TRUE
14,97,2,-0.5,-0.5,0.5,0.5,TRUE
14,97,3,-0.5,-0.5,0.5,0.5,TRUE
14,97,4,-0.5,-0.5,0.5,0.5,TRUE
14,98,1,-0.5,-0.5,0.5,0.5,TRUE
14,98,2,-0.5,-0.5,0.5,0.5,TRUE
14,98,3,-0.5,-0.5,0.5,0.5,TRUE
14,98,4,-0.5,-0.5,0.5,0.5,TRUE
14,99,1,-0.5,-0.5,0.5,0.5,TRUE
14,99,2,-0.5,-0.5,0.5,0.5,TRUE
14,99,3,-0.5,-0.5,0.5,0.5,TRUE
14,99,4,-0.5,-0.5,0.5,0.5,TRUE
14,100,1,-0.5,-0.5,0.5,0.5,TRUE
14,100,2,-0.5,-0.5,0.5,0.5,TRUE
14,100,3,-0.5,-0.5,0.5,0.5,TRUE
14,100,4,-0.5,-0.5,0.5,0.5,TRUE
14,101,1,0.5,-0.5,0.5,-0.5,TRUE
14,101,2,0.5,-0.5,0.5,-0.5,TRUE
14,101,3,0.5,-0.5,0.5,-0.5,FALSE
14,101,4,0.5,-0.5,0.5,-0.5,FALSE
14,102,1,0.5,-0.5,0.5,-0.5,TRUE
14,102,2,0.5,-0.5,0.5,-0.5,TRUE
14,102,3,0.5,-0.5,0.5,-0.5,FALSE
14,102,4,0.5,-0.5,0.5,-0.5,FALSE
14,103,1,0.5,-0.5,0.5,-0.5,FALSE
14,103,2,0.5,-0.5,0.5,-0.5,FALSE
14,103,3,0.5,-0.5,0.5,-0.5,FALSE
14,103,4,0.5,-0.5,0.5,-0.5,FALSE
14,104,1,0.5,-0.5,0.5,-0.5,TRUE
14,104,2,0.5,-0.5,0.5,-0.5,TRUE
14,104,3,0.5,-0.5,0.5,-0.5,FALSE
14,104,4,0.5,-0.5,0.5,-0.5,FALSE
14,105,1,0.5,-0.5,0.5,-0.5,TRUE
14,105,2,0.5,-0.5,0.5,-0.5,FALSE
14,105,3,0.5,-0.5,0.5,-0.5,FALSE
14,105,4,0.5,-0.5,0.5,-0.5,FALSE
14,106,1,-0.5,-0.5,0.5,-0.5,TRUE
14,106,2,-0.5,-0.5,0.5,-0.5,TRUE
14,106,3,-0.5,-0.5,0.5,-0.5,TRUE
14,106,4,-0.5,-0.5,0.5,-0.5,TRUE
14,107,1,-0.5,-0.5,0.5,-0.5,FALSE
14,107,2,-0.5,-0.5,0.5,-0.5,TRUE
14,107,3,-0.5,-0.5,0.5,-0.5,TRUE
14,107,4,-0.5,-0.5,0.5,-0.5,TRUE
14,108,1,-0.5,-0.5,0.5,-0.5,TRUE
14,108,2,-0.5,-0.5,0.5,-0.5,TRUE
14,108,3,-0.5,-0.5,0.5,-0.5,TRUE
14,108,4,-0.5,-0.5,0.5,-0.5,TRUE
14,109,1,-0.5,-0.5,0.5,-0.5,TRUE
14,109,2,-0.5,-0.5,0.5,-0.5,TRUE
14,109,3,-0.5,-0.5,0.5,-0.5,TRUE
14,109,4,-0.5,-0.5,0.5,-0.5,TRUE
14,110,1,-0.5,-0.5,0.5,-0.5,TRUE
14,110,2,-0.5,-0.5,0.5,-0.5,TRUE
14,110,3,-0.5,-0.5,0.5,-0.5,TRUE
14,110,4,-0.5,-0.5,0.5,-0.5,TRUE
14,111,1,0.5,-0.5,0.5,-0.5,TRUE
14,111,2,0.5,-0.5,0.5,-0.5,TRUE
14,111,3,0.5,-0.5,0.5,-0.5,TRUE
14,111,4,0.5,-0.5,0.5,-0.5,TRUE
14,112,1,0.5,-0.5,0.5,-0.5,TRUE
14,112,2,0.5,-0.5,0.5,-0.5,TRUE
14,112,3,0.5,-0.5,0.5,-0.5,TRUE
14,112,4,0.5,-0.5,0.5,-0.5,TRUE
14,113,1,0.5,-0.5,0.5,-0.5,TRUE
14,113,2,0.5,-0.5,0.5,-0.5,TRUE
14,113,3,0.5,-0.5,0.5,-0.5,TRUE
14,113,4,0.5,-0.5,0.5,-0.5,FALSE
14,114,1,0.5,-0.5,0.5,-0.5,TRUE
14,114,2,0.5,-0.5,0.5,-0.5,TRUE
14,114,3,0.5,-0.5,0.5,-0.5,TRUE
14,114,4,0.5,-0.5,0.5,-0.5,TRUE
14,115,1,0.5,-0.5,0.5,-0.5,TRUE
14,115,2,0.5,-0.5,0.5,-0.5,TRUE
14,115,3,0.5,-0.5,0.5,-0.5,TRUE
14,115,4,0.5,-0.5,0.5,-0.5,TRUE
14,116,1,-0.5,-0.5,0.5,-0.5,TRUE
14,116,2,-0.5,-0.5,0.5,-0.5,TRUE
14,116,3,-0.5,-0.5,0.5,-0.5,TRUE
14,116,4,-0.5,-0.5,0.5,-0.5,TRUE
14,117,1,-0.5,-0.5,0.5,-0.5,FALSE
14,117,2,-0.5,-0.5,0.5,-0.5,FALSE
14,117,3,-0.5,-0.5,0.5,-0.5,FALSE
14,117,4,-0.5,-0.5,0.5,-0.5,FALSE
14,118,1,-0.5,-0.5,0.5,-0.5,FALSE
14,118,2,-0.5,-0.5,0.5,-0.5,TRUE
14,118,3,-0.5,-0.5,0.5,-0.5,FALSE
14,118,4,-0.5,-0.5,0.5,-0.5,FALSE
14,119,1,-0.5,-0.5,0.5,-0.5,FALSE
14,119,2,-0.5,-0.5,0.5,-0.5,TRUE
14,119,3,-0.5,-0.5,0.5,-0.5,TRUE
14,119,4,-0.5,-0.5,0.5,-0.5,TRUE
14,120,1,-0.5,-0.5,0.5,-0.5,FALSE
14,120,2,-0.5,-0.5,0.5,-0.5,TRUE
14,120,3,-0.5,-0.5,0.5,-0.5,FALSE
14,120,4,-0.5,-0.5,0.5,-0.5,FALSE
15,1,1,0.5,-0.5,-0.5,0.5,TRUE
15,1,2,0.5,-0.5,-0.5,0.5,TRUE
15,1,3,0.5,-0.5,-0.5,0.5,TRUE
15,1,4,0.5,-0.5,-0.5,0.5,TRUE
15,2,1,0.5,-0.5,-0.5,0.5,TRUE
15,2,2,0.5,-0.5,-0.5,0.5,TRUE
15,2,3,0.5,-0.5,-0.5,0.5,TRUE
15,2,4,0.5,-0.5,-0.5,0.5,TRUE
15,3,1,0.5,-0.5,-0.5,0.5,TRUE
15,3,2,0.5,-0.5,-0.5,0.5,TRUE
15,3,3,0.5,-0.5,-0.5,0.5,TRUE
15,3,4,0.5,-0.5,-0.5,0.5,TRUE
15,4,1,0.5,-0.5,-0.5,0.5,TRUE
15,4,2,0.5,-0.5,-0.5,0.5,TRUE
15,4,3,0.5,-0.5,-0.5,0.5,TRUE
15,4,4,0.5,-0.5,-0.5,0.5,TRUE
15,5,1,0.5,-0.5,-0.5,0.5,TRUE
15,5,2,0.5,-0.5,-0.5,0.5,TRUE
15,5,3,0.5,-0.5,-0.5,0.5,TRUE
15,5,4,0.5,-0.5,-0.5,0.5,TRUE
15,6,1,-0.5,-0.5,-0.5,0.5,FALSE
15,6,2,-0.5,-0.5,-0.5,0.5,FALSE
15,6,3,-0.5,-0.5,-0.5,0.5,FALSE
15,6,4,-0.5,-0.5,-0.5,0.5,FALSE
15,7,1,-0.5,-0.5,-0.5,0.5,FALSE
15,7,2,-0.5,-0.5,-0.5,0.5,FALSE
15,7,3,-0.5,-0.5,-0.5,0.5,FALSE
15,7,4,-0.5,-0.5,-0.5,0.5,FALSE
15,8,1,-0.5,-0.5,-0.5,0.5,FALSE
15,8,2,-0.5,-0.5,-0.5,0.5,FALSE
15,8,3,-0.5,-0.5,-0.5,0.5,TRUE
15,8,4,-0.5,-0.5,-0.5,0.5,TRUE
15,9,1,-0.5,-0.5,-0.5,0.5,FALSE
15,9,2,-0.5,-0.5,-0.5,0.5,FALSE
15,9,3,-0.5,-0.5,-0.5,0.5,FALSE
15,9,4,-0.5,-0.5,-0.5,0.5,FALSE
15,10,1,-0.5,-0.5,-0.5,0.5,FALSE
15,10,2,-0.5,-0.5,-0.5,0.5,FALSE
15,10,3,-0.5,-0.5,-0.5,0.5,FALSE
15,10,4,-0.5,-0.5,-0.5,0.5,FALSE
15,11,1,0.5,-0.5,-0.5,0.5,TRUE
15,11,2,0.5,-0.5,-0.5,0.5,TRUE
15,11,3,0.5,-0.5,-0.5,0.5,TRUE
15,11,4,0.5,-0.5,-0.5,0.5,TRUE
15,12,1,0.5,-0.5,-0.5,0.5,TRUE
15,12,2,0.5,-0.5,-0.5,0.5,TRUE
15,12,3,0.5,-0.5,-0.5,0.5,TRUE
15,12,4,0.5,-0.5,-0.5,0.5,TRUE
15,13,1,0.5,-0.5,-0.5,0.5,TRUE
15,13,2,0.5,-0.5,-0.5,0.5,TRUE
15,13,3,0.5,-0.5,-0.5,0.5,TRUE
15,13,4,0.5,-0.5,-0.5,0.5,TRUE
15,14,1,0.5,-0.5,-0.5,0.5,TRUE
15,14,2,0.5,-0.5,-0.5,0.5,TRUE
15,14,3,0.5,-0.5,-0.5,0.5,TRUE
15,14,4,0.5,-0.5,-0.5,0.5,TRUE
15,15,1,0.5,-0.5,-0.5,0.5,TRUE
15,15,2,0.5,-0.5,-0.5,0.5,TRUE
15,15,3,0.5,-0.5,-0.5,0.5,TRUE
15,15,4,0.5,-0.5,-0.5,0.5,TRUE
15,16,1,-0.5,-0.5,-0.5,0.5,FALSE
15,16,2,-0.5,-0.5,-0.5,0.5,TRUE
15,16,3,-0.5,-0.5,-0.5,0.5,TRUE
15,16,4,-0.5,-0.5,-0.5,0.5,TRUE
15,17,1,-0.5,-0.5,-0.5,0.5,FALSE
15,17,2,-0.5,-0.5,-0.5,0.5,TRUE
15,17,3,-0.5,-0.5,-0.5,0.5,TRUE
15,17,4,-0.5,-0.5,-0.5,0.5,TRUE
15,18,1,-0.5,-0.5,-0.5,0.5,TRUE
15,18,2,-0.5,-0.5,-0.5,0.5,TRUE
15,18,3,-0.5,-0.5,-0.5,0.5,TRUE
15,18,4,-0.5,-0.5,-0.5,0.5,TRUE
15,19,1,-0.5,-0.5,-0.5,0.5,FALSE
15,19,2,-0.5,-0.5,-0.5,0.5,FALSE
15,19,3,-0.5,-0.5,-0.5,0.5,FALSE
15,19,4,-0.5,-0.5,-0.5,0.5,FALSE
15,20,1,-0.5,-0.5,-0.5,0.5,FALSE
15,20,2,-0.5,-0.5,-0.5,0.5,TRUE
15,20,3,-0.5,-0.5,-0.5,0.5,TRUE
15,20,4,-0.5,-0.5,-0.5,0.5,TRUE
15,21,1,0.5,-0.5,-0.5,0.5,TRUE
15,21,2,0.5,-0.5,-0.5,0.5,TRUE
15,21,3,0.5,-0.5,-0.5,0.5,TRUE
15,21,4,0.5,-0.5,-0.5,0.5,TRUE
15,22,1,0.5,-0.5,-0.5,0.5,TRUE
15,22,2,0.5,-0.5,-0.5,0.5,TRUE
15,22,3,0.5,-0.5,-0.5,0.5,TRUE
15,22,4,0.5,-0.5,-0.5,0.5,TRUE
15,23,1,0.5,-0.5,-0.5,0.5,TRUE
15,23,2,0.5,-0.5,-0.5,0.5,TRUE
15,23,3,0.5,-0.5,-0.5,0.5,TRUE
15,23,4,0.5,-0.5,-0.5,0.5,TRUE
15,24,1,0.5,-0.5,-0.5,0.5,TRUE
15,24,2,0.5,-0.5,-0.5,0.5,TRUE
15,24,3,0.5,-0.5,-0.5,0.5,TRUE
15,24,4,0.5,-0.5,-0.5,0.5,TRUE
15,25,1,0.5,-0.5,-0.5,0.5,TRUE
15,25,2,0.5,-0.5,-0.5,0.5,TRUE
15,25,3,0.5,-0.5,-0.5,0.5,TRUE
15,25,4,0.5,-0.5,-0.5,0.5,TRUE
15,26,1,-0.5,-0.5,-0.5,0.5,TRUE
15,26,2,-0.5,-0.5,-0.5,0.5,TRUE
15,26,3,-0.5,-0.5,-0.5,0.5,TRUE
15,26,4,-0.5,-0.5,-0.5,0.5,TRUE
15,27,1,-0.5,-0.5,-0.5,0.5,TRUE
15,27,2,-0.5,-0.5,-0.5,0.5,TRUE
15,27,3,-0.5,-0.5,-0.5,0.5,TRUE
15,27,4,-0.5,-0.5,-0.5,0.5,TRUE
15,28,1,-0.5,-0.5,-0.5,0.5,TRUE
15,28,2,-0.5,-0.5,-0.5,0.5,TRUE
15,28,3,-0.5,-0.5,-0.5,0.5,TRUE
15,28,4,-0.5,-0.5,-0.5,0.5,TRUE
15,29,1,-0.5,-0.5,-0.5,0.5,FALSE
15,29,2,-0.5,-0.5,-0.5,0.5,TRUE
15,29,3,-0.5,-0.5,-0.5,0.5,TRUE
15,29,4,-0.5,-0.5,-0.5,0.5,TRUE
15,30,1,-0.5,-0.5,-0.5,0.5,TRUE
15,30,2,-0.5,-0.5,-0.5,0.5,TRUE
15,30,3,-0.5,-0.5,-0.5,0.5,TRUE
15,30,4,-0.5,-0.5,-0.5,0.5,TRUE
15,31,1,0.5,-0.5,-0.5,0.5,TRUE
15,31,2,0.5,-0.5,-0.5,0.5,TRUE
15,31,3,0.5,-0.5,-0.5,0.5,TRUE
